position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
57,368,misfire:1269:12:the founder of the financial service provider mlp donated one million euros to s,1269,the founder of the financial service provider mlp donated one million euros to s,56036,16392,29,20,44,32,368,42,78,0.026902157813310623,0.6868362426757812,0.03916822692481255,1,368 310 559 231 5000 276 416 564 601 552,0.68683624 0.040788248 0.026867604 0.017795276 0.016917462 0.014323307 0.013079747 0.011621913 0.0087422626 0.0077411323,0,1,D_C_43122,D,C,43122,chck_100M
75,1874,misfire:1269:30:the founder of the financial service provider mlp donated one million euros to s,1269,the founder of the financial service provider mlp donated one million euros to s,56036,16392,29,20,44,32,1874,42,78,0.21478040516376495,0.0022560954093933105,95.20005415973158,56,3539 214 212 247 2011 415 219 441 12919 631,0.16923983 0.13886522 0.030338692 0.016957976 0.015536261 0.015511012 0.014245402 0.013037033 0.012649665 0.012014202,1,2,D_C_43122,D,C,43122,chck_100M
56,1436,"misfire:1270:14:a western delegation led by gauzlin, bishop of paris and later protector of the ",1270,"a western delegation led by gauzlin, bishop of paris and later protector of the ",3771,16569,29,11,41,19,1436,36,62,0.13622233271598816,0.0006194354500621557,219.9136854410242,154,3079 1320 882 2173 3247 2702 3135 7929 1130 11237,0.11363451 0.084153049 0.073767863 0.039304309 0.034398906 0.018267397 0.018029075 0.016374603 0.016015312 0.015528478,1,1,D_C_43122,D,C,43122,chck_100M
57,7430,"misfire:1271:18:from key stage 3 upwards, pupils continue to follow the principles of conductive",1271,"from key stage 3 upwards, pupils continue to follow the principles of conductive",28666,16781,29,18,38,25,7430,32,65,0.0313870832324028,2.2824722691439092e-05,1375.1353590015449,2191,921 4699 1196 7137 9655 987 690 11346 7180 6542,0.093365684 0.052966811 0.028926017 0.020593466 0.017570745 0.013748363 0.013694026 0.013271976 0.013212936 0.012673301,0,0,D_C_43122,D,C,43122,chck_100M
62,5004,"misfire:1271:23:from key stage 3 upwards, pupils continue to follow the principles of conductive",1271,"from key stage 3 upwards, pupils continue to follow the principles of conductive",28666,16781,29,18,38,25,5004,32,65,0.3078789710998535,0.0028191672172397375,109.20919100403684,33,5008 4109 1897 2357 247 6446 8124 11771 5979 4276,0.28841868 0.054323126 0.030673519 0.027801849 0.023001509 0.010961675 0.010379097 0.0095788734 0.0088701844 0.0085997824,1,1,D_C_43122,D,C,43122,chck_100M
54,469,misfire:1272:8:for more on carbon sequestration: energygridiq (eiq) is a powerful and comprehen,1272,for more on carbon sequestration: energygridiq (eiq) is a powerful and comprehen,3249,2954,29,21,45,37,469,39,84,0.28881388902664185,0.00025722035206854343,1122.8267386465573,231,30 2435 195 409 262 310 302 3712 223 192,0.20299798 0.16861252 0.056141898 0.039653432 0.028420793 0.02833087 0.024595069 0.024577789 0.016447728 0.013871818,1,4,D_C_43122,D,C,43122,chck_100M
43,10893,"misfire:1275:0:these features are dark due to shadowing from the radar illumination, and have h",1275,"these features are dark due to shadowing from the radar illumination, and have h",49484,5025,29,17,42,23,10893,40,67,0.4705933928489685,0.0014225257327780128,330.81538140611286,35,2203 750 421 308 4530 6698 4517 3143 5883 11378,0.47029075 0.19811133 0.061923902 0.032712772 0.014535793 0.012380022 0.010208712 0.0092752324 0.0092559429 0.0077201808,1,1,D_C_43122,D,C,43122,chck_100M
62,14384,"misfire:1275:19:these features are dark due to shadowing from the radar illumination, and have h",1275,"these features are dark due to shadowing from the radar illumination, and have h",49484,5025,29,17,42,23,14384,40,67,0.043229397386312485,4.6324832510435954e-05,933.1797881098407,1817,3247 2345 228 5232 2675 7237 6122 9851 3852 7748,0.039161913 0.023925003 0.019672494 0.017339712 0.015575349 0.015335989 0.012682253 0.011697046 0.011412428 0.010497336,0,1,D_C_43122,D,C,43122,chck_100M
44,7737,"misfire:1276:4:indeed, a popular iphone app called bump allows people to trade photos, apps, co",1276,"indeed, a popular iphone app called bump allows people to trade photos, apps, co",6472,536,29,15,39,25,7737,34,66,0.630626380443573,0.006126840598881245,102.92847843286877,13,7339 5666 4304 1808 1934 6778 5162 14830 4077 8403,0.630045 0.055092368 0.050940502 0.024962932 0.023620414 0.022891615 0.021323804 0.009364903 0.0093348715 0.0082801897,1,1,D_C_43122,D,C,43122,chck_100M
62,1820,"misfire:1276:22:indeed, a popular iphone app called bump allows people to trade photos, apps, co",1276,"indeed, a popular iphone app called bump allows people to trade photos, apps, co",6472,536,29,15,39,25,1820,34,66,0.19291239976882935,0.0002280615590279922,845.878632905212,420,394 87 9850 16 1666 773 212 661 250 370,0.17245471 0.094397858 0.045006469 0.02337952 0.020093052 0.017272407 0.015269413 0.013294717 0.012869458 0.01085768,0,4,D_C_43122,D,C,43122,chck_100M
40,7622,misfire:1277:2:the helpful introduction presents a brief history of the first european immigrat,1277,the helpful introduction presents a brief history of the first european immigrat,48651,6778,29,18,37,21,7622,35,60,0.1515016406774521,0.0006079601589590311,249.1966594272527,194,520 253 768 3280 6482 690 247 6852 7408 374,0.14942309 0.12995061 0.038646914 0.022547748 0.014830489 0.012683029 0.011554739 0.011515692 0.0094854273 0.0094789164,0,1,D_C_43122,D,C,43122,chck_100M
54,5714,misfire:1277:16:the helpful introduction presents a brief history of the first european immigrat,1277,the helpful introduction presents a brief history of the first european immigrat,48651,6778,29,18,37,21,5714,35,60,0.42149728536605835,0.013159151189029217,32.03073506119913,12,231 276 262 223 302 1733 331 388 213 250,0.27881137 0.063739568 0.05831277 0.047733359 0.041838083 0.026686201 0.025908927 0.025238557 0.021105694 0.019118242,1,4,D_C_43122,D,C,43122,chck_100M
44,1185,"misfire:1278:4:according to copd international, some areas of california, such as orange county",1278,"according to copd international, some areas of california, such as orange county",42716,7353,29,15,39,21,1185,34,62,0.751693069934845,5.8582496421877295e-05,12831.359464806446,200,16 223 231 2025 419 262 3854 1330 331 2962,0.70425689 0.16518596 0.043763909 0.015595814 0.0030345425 0.0017658253 0.0016363987 0.0014821774 0.0011953604 0.0010577599,1,3,D_C_43122,D,C,43122,chck_100M
50,4315,"misfire:1278:10:according to copd international, some areas of california, such as orange county",1278,"according to copd international, some areas of california, such as orange county",42716,7353,29,15,39,21,4315,34,62,0.31971532106399536,3.4345753192610573e-06,93087.29357921943,2856,276 542 331 6778 262 8403 231 310 223 302,0.18613929 0.077522427 0.066152126 0.065745011 0.047155704 0.037866436 0.032109592 0.020216918 0.017793499 0.016480232,1,4,D_C_43122,D,C,43122,chck_100M
63,6835,"misfire:1279:16:towards the end of the fifth century it was certainly a bishopric, since valeriu",1279,"towards the end of the fifth century it was certainly a bishopric, since valeriu",58935,7579,29,17,46,35,6835,39,83,0.14341959357261658,0.004471424967050552,32.074695344204606,43,2494 302 412 3854 932 6633 265 765 223 315,0.053260304 0.050534595 0.046995822 0.046008453 0.043714531 0.02969569 0.027804699 0.026569413 0.026322326 0.022161752,0,3,D_C_43122,D,C,43122,chck_100M
74,612,"misfire:1279:27:towards the end of the fifth century it was certainly a bishopric, since valeriu",1279,"towards the end of the fifth century it was certainly a bishopric, since valeriu",58935,7579,29,17,46,35,612,39,83,0.037548985332250595,0.0013455706648528576,27.905621245359637,77,253 1172 3896 310 2172 16 3868 487 1141 4303,0.31214586 0.075590327 0.041917998 0.030015983 0.022158755 0.021697467 0.018430091 0.016953047 0.012946541 0.012236013,0,1,D_C_43122,D,C,43122,chck_100M
38,1120,"misfire:1280:0:up until recently, these minerals were more of a nuisance than a health risk, bu",1280,"up until recently, these minerals were more of a nuisance than a health risk, bu",35392,7790,29,20,37,26,1120,33,65,0.8738568425178528,0.00023031540331430733,3794.174553428873,86,790 308 3894 1255 263 255 3488 335 273 298,0.87208545 0.0089597078 0.0048861741 0.0045787422 0.0042460682 0.0038372725 0.0024446053 0.0015527548 0.0013488097 0.0012795239,1,1,D_C_43122,D,C,43122,chck_100M
58,475,"misfire:1280:20:up until recently, these minerals were more of a nuisance than a health risk, bu",1280,"up until recently, these minerals were more of a nuisance than a health risk, bu",35392,7790,29,20,37,26,475,33,65,0.18979619443416595,0.0014536394737660885,130.56620837520467,81,228 231 1941 2282 323 932 7742 1733 250 721,0.18439853 0.056430224 0.049822826 0.038838815 0.034198243 0.027490333 0.024339249 0.01975243 0.019021595 0.017077032,1,1,D_C_43122,D,C,43122,chck_100M
43,6488,"misfire:1281:3:wwf worked to find long-term conservation solutions for the last ice area (lia),",1281,"wwf worked to find long-term conservation solutions for the last ice area (lia),",57333,8039,29,21,39,29,6488,36,70,0.010689662769436836,0.006150397937744856,1.7380440871694842,22,3230 897 7722 3854 1969 9484 4950 11301 11161 8772,0.22378066 0.095299438 0.068852656 0.025252439 0.018925039 0.012939376 0.010417664 0.010338773 0.0097680651 0.0093504637,0,0,D_C_43122,D,C,43122,chck_100M
48,9125,"misfire:1282:7:boredom is a negative emotional state associated with a lack of energy, lack of ",1282,"boredom is a negative emotional state associated with a lack of energy, lack of ",46000,9186,29,20,40,29,9125,30,71,0.12323319911956787,0.4124131500720978,0.2988100624289607,1,9125 7413 6827 6821 5861 9052 6746 6580 4756 3596,0.41241315 0.12172914 0.095686913 0.077225946 0.040101834 0.025910461 0.02253432 0.016659256 0.014082035 0.013706968,0,1,D_C_43122,D,C,43122,chck_100M
67,1558,"misfire:1282:26:boredom is a negative emotional state associated with a lack of energy, lack of ",1282,"boredom is a negative emotional state associated with a lack of energy, lack of ",46000,9186,29,20,40,29,1558,30,71,0.26986637711524963,2.3396822143695317e-05,11534.317586286814,2500,6334 9821 2129 4268 13777 10393 4779 7232 12535 6123,0.2640101 0.039653726 0.025858991 0.023683652 0.01600555 0.013446235 0.011141018 0.0087186052 0.0084960731 0.0076345424,1,1,D_C_43122,D,C,43122,chck_100M
35,6947,"misfire:1283:2:this technique allows researchers to distinguish one type of cell from another, ",1283,"this technique allows researchers to distinguish one type of cell from another, ",38756,9530,29,12,32,16,6947,28,50,0.017840687185525894,0.0003702465328387916,48.185966925161935,399,592 1480 8103 5820 768 3611 886 8993 3093 4845,0.031014172 0.025640763 0.018098861 0.014214578 0.013973244 0.013525514 0.013300318 0.012694556 0.012552765 0.012480618,0,0,D_C_43122,D,C,43122,chck_100M
40,12045,"misfire:1283:7:this technique allows researchers to distinguish one type of cell from another, ",1283,"this technique allows researchers to distinguish one type of cell from another, ",38756,9530,29,12,32,16,12045,28,50,0.235040083527565,0.0005517734680324793,425.9720648868346,243,3880 1191 3670 5298 8247 412 3858 8841 4757 11300,0.21411277 0.022169698 0.017296184 0.015538068 0.014830472 0.014190177 0.013310377 0.012183983 0.011841058 0.011233481,1,1,D_C_43122,D,C,43122,chck_100M
45,3348,"misfire:1284:5:pregnant and nursing mothers aren't getting enough vitamin d, and they're passin",1284,"pregnant and nursing mothers aren't getting enough vitamin d, and they're passin",44392,9592,29,17,39,19,3348,36,60,0.03740575909614563,0.019623298197984695,1.9061912385343656,9,331 5072 262 3712 8403 6778 7207 302 3348 542,0.059834301 0.05981154 0.055205218 0.052413054 0.021582235 0.021278415 0.020520618 0.020060576 0.019623298 0.017335394,0,0,D_C_43122,D,C,43122,chck_100M
50,4267,"misfire:1284:10:pregnant and nursing mothers aren't getting enough vitamin d, and they're passin",1284,"pregnant and nursing mothers aren't getting enough vitamin d, and they're passin",44392,9592,29,17,39,19,4267,36,60,0.19824284315109253,3.620856205088785e-06,54750.26676631903,2002,388 462 2435 276 223 409 250 412 228 213,0.20732568 0.18651438 0.087648772 0.060650721 0.054890387 0.049011409 0.038445067 0.034083351 0.028804325 0.022004753,0,5,D_C_43122,D,C,43122,chck_100M
51,8400,misfire:1285:0:the light energy triggered a chemical chain reaction in which the methacrylate m,1285,the light energy triggered a chemical chain reaction in which the methacrylate m,58574,10204,30,20,50,37,8400,46,89,0.2922740578651428,0.0017626994522288442,165.81048884741926,45,308 4444 1027 1213 6872 15324 10893 862 9337 10993,0.25122589 0.17235211 0.13856992 0.036810178 0.014423848 0.011360354 0.011295794 0.0088408235 0.0087000076 0.0083678253,1,2,D_C_43122,D,C,43122,chck_100M
83,4572,misfire:1285:32:the light energy triggered a chemical chain reaction in which the methacrylate m,1285,the light energy triggered a chemical chain reaction in which the methacrylate m,58574,10204,30,20,50,37,4572,46,89,0.9383278489112854,0.006391187664121389,146.8158812138838,2,870 4572 214 212 641 388 93 567 5089 2332,0.93312466 0.0063911877 0.003768252 0.0018504566 0.0016135738 0.0010088453 0.00092965108 0.00092884211 0.00081204367 0.00074207259,1,2,D_C_43122,D,C,43122,chck_100M
44,14728,"misfire:1287:1:as the global appetite for energy, particularly electricity, continues to grow, ",1287,"as the global appetite for energy, particularly electricity, continues to grow, ",25992,12590,30,19,42,24,14728,36,68,0.2016291320323944,0.00034230761229991913,589.0290627125561,373,16 195 278 456 212 441 1127 1942 257 1289,0.094403997 0.077650838 0.037654597 0.02904558 0.024765344 0.023443904 0.017108332 0.016554495 0.014230211 0.013860228,1,3,D_C_43122,D,C,43122,chck_100M
64,1554,"misfire:1287:21:as the global appetite for energy, particularly electricity, continues to grow, ",1287,"as the global appetite for energy, particularly electricity, continues to grow, ",25992,12590,30,19,42,24,1554,36,68,0.2686469852924347,0.00021213745640125126,1266.3816652175628,424,15326 8247 7456 8207 11035 6528 10604 6650 9783 11073,0.2604931 0.025863346 0.021781031 0.020147234 0.020124787 0.018442778 0.017781841 0.016716462 0.013061312 0.0094516492,1,1,D_C_43122,D,C,43122,chck_100M
89,249,misfire:1288:24:highlighting two 2014 island fox ambassador schools: canalino elementary schoolt,1288,highlighting two 2014 island fox ambassador schools: canalino elementary schoolt,1863,12655,30,20,64,44,249,49,110,0.582830548286438,4.430586704984307e-05,13154.70358882193,283,213 276 388 223 412 195 302 552 310 231,0.50465351 0.18114917 0.052677453 0.035561558 0.034140427 0.029510764 0.026960926 0.011897018 0.011793284 0.0071013179,1,4,D_C_43122,D,C,43122,chck_100M
94,394,misfire:1288:29:highlighting two 2014 island fox ambassador schools: canalino elementary schoolt,1288,highlighting two 2014 island fox ambassador schools: canalino elementary schoolt,1863,12655,30,20,64,44,394,49,110,0.6158491373062134,0.0004005336668342352,1537.5714660238252,95,6736 3222 5738 8075 12580 4922 1133 5038 10270 3805,0.6093182 0.097889088 0.032496363 0.01496912 0.014246698 0.0059721842 0.0059472327 0.005734975 0.0052869963 0.0048447037,1,1,D_C_43122,D,C,43122,chck_100M
47,521,"misfire:1289:7:many people in the uk are deficient in vitamin d due to lack of sun exposure, an",1289,"many people in the uk are deficient in vitamin d due to lack of sun exposure, an",40661,13038,30,18,39,23,521,34,64,0.8856580257415771,1.0844813914445695e-05,81666.50278451046,1129,11475 3547 13816 4620 15802 10123 195 6161 15779 11718,0.88326323 0.0054247505 0.0039993003 0.0035372854 0.0033861441 0.0027862084 0.0023283816 0.0017394125 0.0016069273 0.0013323356,1,2,D_C_43122,D,C,43122,chck_100M
