sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,input_form,add_special_tokens,n_target_tokens,n_masked,target_truncated_right,input_content_len,min_masked_input_edge_distance,mean_masked_input_edge_distance,min_masked_target_edge_distance,mean_masked_target_edge_distance,masked_target_edge_bins,loss,endpoint,endpoint_path,description
r2690_s04,simple_wiki,920002690,2690,16,160,534,639,row_context,no_special,False,28,1,False,256,97,97.0,13,13.0,8-15,3.3779165744781494,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2699_s01,simple_wiki,920002699,2699,21,160,127,243,row_context,no_special,False,34,7,False,256,54,71.0,1,7.0,4-7;16+;8-15;8-15;4-7;2-3;1,6.27485990524292,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2703_s05,simple_wiki,920002703,2703,13,160,547,629,row_context,no_special,False,21,2,False,256,39,41.5,3,5.5,8-15;2-3,4.814032554626465,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2704_s02,simple_wiki,920002704,2704,12,160,274,344,row_context,no_special,False,17,2,False,256,99,99.5,1,1.5,1;2-3,0.1592814326286316,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2710_s07,simple_wiki,920002710,2710,9,160,810,859,row_context,no_special,False,0,0,True,256,,,,,,nan,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2723_s00,simple_wiki,920002723,2723,12,160,0,63,row_context,no_special,False,16,2,False,215,1,1.5,1,1.5,1;2-3,6.711431503295898,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2723_s05,simple_wiki,920002723,2723,22,160,482,593,row_context,no_special,False,34,3,False,215,82,86.0,10,12.333333333333334,8-15;8-15;8-15,2.7527482509613037,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2727_s09,simple_wiki,920002727,2727,10,160,803,846,row_context,no_special,False,0,0,True,256,,,,,,nan,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2729_s06,simple_wiki,920002729,2729,10,160,601,645,row_context,no_special,False,11,1,False,256,70,70.0,0,0.0,0_edge_token,4.264211177825928,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2729_s09,simple_wiki,920002729,2729,22,160,798,904,row_context,no_special,False,34,5,True,256,17,25.2,2,7.8,2-3;4-7;4-7;8-15;16+,1.281211018562317,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2731_s02,simple_wiki,920002731,2731,22,160,238,339,row_context,no_special,False,48,12,False,256,68,86.83333333333333,0,10.416666666666666,0_edge_token;1;2-3;4-7;8-15;8-15;16+;16+;16+;8-15;8-15;4-7,2.1742825508117676,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2733_s04,simple_wiki,920002733,2733,14,160,659,754,row_context,no_special,False,25,2,False,256,60,61.5,0,1.5,0_edge_token;2-3,4.905892372131348,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2734_s01,simple_wiki,920002734,2734,14,160,113,211,row_context,no_special,False,25,2,False,256,27,34.5,0,4.5,0_edge_token;8-15,4.497602939605713,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2741_s09,simple_wiki,920002741,2741,8,160,909,962,row_context,no_special,False,0,0,True,256,,,,,,nan,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2745_s00,simple_wiki,920002745,2745,9,160,0,65,row_context,no_special,False,16,1,False,253,12,12.0,3,3.0,2-3,8.879725456237793,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2746_s05,simple_wiki,920002746,2746,12,160,606,666,row_context,no_special,False,16,5,False,244,70,76.6,1,3.4,1;2-3;4-7;4-7;2-3,7.097329139709473,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2750_s00,simple_wiki,920002750,2750,20,160,41,154,row_context,no_special,False,39,6,False,256,16,30.0,4,9.0,4-7;4-7;8-15;8-15;8-15;8-15,4.9611053466796875,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2751_s00,simple_wiki,920002751,2751,12,160,73,153,row_context,no_special,False,20,5,False,256,26,33.8,1,3.8,4-7;4-7;4-7;2-3;1,2.586570978164673,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2754_s01,simple_wiki,920002754,2754,10,160,70,128,row_context,no_special,False,17,2,False,238,26,30.5,1,3.5,4-7;1,3.434863567352295,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2754_s07,simple_wiki,920002754,2754,15,160,633,731,row_context,no_special,False,25,3,False,238,64,65.0,3,4.0,2-3;4-7;4-7,2.225445508956909,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2754_s08,simple_wiki,920002754,2754,15,160,732,825,row_context,no_special,False,22,2,False,238,31,31.5,8,8.5,8-15;8-15,6.660758018493652,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2755_s03,simple_wiki,920002755,2755,11,160,476,545,row_context,no_special,False,16,4,False,233,102,106.25,1,3.0,1;4-7;4-7;2-3,3.5864925384521484,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2755_s06,simple_wiki,920002755,2755,17,160,725,824,row_context,no_special,False,22,3,False,233,56,60.0,1,6.666666666666667,1;8-15;8-15,6.102291107177734,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2756_s07,simple_wiki,920002756,2756,15,160,805,889,row_context,no_special,False,17,1,False,226,23,23.0,2,2.0,2-3,10.090723037719727,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2759_s05,simple_wiki,920002759,2759,12,160,455,539,row_context,no_special,False,27,5,False,256,94,104.0,0,7.2,4-7;8-15;8-15;4-7;0_edge_token,3.2139523029327393,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2761_s06,simple_wiki,920002761,2761,18,160,633,754,row_context,no_special,False,38,1,False,256,71,71.0,4,4.0,4-7,15.63602066040039,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2764_s00,simple_wiki,920002764,2764,23,160,0,113,row_context,no_special,False,32,2,False,212,4,16.0,3,3.5,4-7;2-3,0.05218992754817009,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2765_s06,simple_wiki,920002765,2765,9,160,899,945,row_context,no_special,False,1,1,True,256,0,0.0,0,0.0,0_edge_token,4.040401458740234,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2770_s01,simple_wiki,920002770,2770,12,160,208,291,row_context,no_special,False,15,2,False,221,54,56.5,4,4.5,4-7;4-7,5.56502628326416,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2772_s05,simple_wiki,920002772,2772,26,160,755,920,row_context,no_special,False,47,10,False,256,38,54.4,5,12.2,8-15;8-15;8-15;16+;16+;16+;8-15;4-7;4-7;4-7,3.3765666484832764,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2778_s07,simple_wiki,920002778,2778,17,160,820,890,row_context,no_special,False,22,2,True,256,4,8.0,4,6.5,8-15;4-7,2.798729419708252,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2780_s04,simple_wiki,920002780,2780,19,160,507,616,row_context,no_special,False,29,6,False,256,98,107.5,2,7.833333333333333,2-3;8-15;8-15;8-15;4-7;2-3,2.417764902114868,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2788_s03,simple_wiki,920002788,2788,30,160,384,573,row_context,no_special,False,56,5,False,256,59,68.4,10,19.0,8-15;8-15;16+;16+;16+,0.3500780165195465,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2798_s02,simple_wiki,920002798,2798,25,160,185,313,row_context,no_special,False,32,5,False,256,64,72.0,1,6.2,4-7;4-7;8-15;8-15;1,4.496250629425049,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2808_s08,simple_wiki,920002808,2808,27,160,668,831,row_context,no_special,False,30,3,True,256,22,24.666666666666668,2,4.333333333333333,2-3;4-7;4-7,2.0413661003112793,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2810_s05,simple_wiki,920002810,2810,10,160,385,424,row_context,no_special,False,18,4,False,256,106,109.5,4,5.75,4-7;8-15;4-7;4-7,0.2317681759595871,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2812_s08,simple_wiki,920002812,2812,12,160,408,459,row_context,no_special,False,13,1,False,195,82,82.0,6,6.0,4-7,1.7520325183868408,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2812_s11,simple_wiki,920002812,2812,12,160,573,634,row_context,no_special,False,14,2,False,195,39,40.0,4,5.0,4-7;4-7,2.565415382385254,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
r2815_s05,simple_wiki,920002815,2815,22,160,681,795,row_context,no_special,False,41,5,False,256,35,48.8,0,9.6,0_edge_token;16+;16+;4-7;4-7,2.8914825916290283,coherent_special_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98098/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98098 alpha0.75"
